Product_name,Product_Description,Specifications,Average_Review,Total_Review_and_ratings,original_price,selling_price,Product_URL
"OPPO A5 (Diamond Blue, 32 GB)","OPPO A5 (Diamond Blue, 32 GB)4.43,661 Ratings & 311 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"3,661 Ratings ","15,990","11,990",https://www.flipkart.com/oppo-a5-diamond-blue-32-gb/p/itmf8dm8gktg5efp?pid=MOBF8DM8TGBHFGNN&srno=s_4_74&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF8DM8TGBHFGNNDY37NA&fm=organic&iid=61857274-cf42-4f87-8d1e-94a32352ec56.MOBF8DM8TGBHFGNN.SEARCH&qH=a5594894156db043
"Redmi Y3 (Prime Black, 32 GB)4.3371 Ratings & 27 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","Redmi Y3 (Prime Black, 32 GB)4.3371 Ratings & 27 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.9 cm (6.26 inch) HD+ Display12MP + 2MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 632 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories₹10,875₹11,9909% offEMI starting from ₹362/monthOffersSpecial PriceBank OfferFreebie",4.3,4.3371 Ratings & 27 Reviews,371 Ratings ,"10,875","10,875₹11,9909% off",https://www.flipkart.com/redmi-y3-prime-black-32-gb/p/itmffwjxzghnv6u6?pid=MOBFFWJW9JH4GWWF&srno=s_4_75&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFFWJW9JH4GWWFYRDHSF&fm=organic&iid=58a8e075-c381-4d0b-83d3-fa9d84a73ce8.MOBFFWJW9JH4GWWF.SEARCH&qH=a5594894156db043
"Redmi 6 Pro (Black, 64 GB)4.23,327 Ratings & 264 Reviews4 GB RAM | 64 GB ROM |14.83 cm (5.84 inch) Display12MP Rear Camera4000 mAh Battery12 months","Redmi 6 Pro (Black, 64 GB)4.23,327 Ratings & 264 Reviews4 GB RAM | 64 GB ROM |14.83 cm (5.84 inch) Display12MP Rear Camera4000 mAh Battery12 months₹10,899₹12,99016% offEMI starting from ₹363/monthOffersSpecial PriceBank OfferFreebie",4.2,"4.23,327 Ratings & 264 Reviews","3,327 Ratings ","10,899","10,899₹12,99016% off",https://www.flipkart.com/redmi-6-pro-black-64-gb/p/itmf9kruhxja95gt?pid=MOBF9JVEEUKYYNZK&srno=s_4_76&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9JVEEUKYYNZKQOJCRX&fm=organic&iid=c01dd658-601c-4e55-8aef-3f520469796e.MOBF9JVEEUKYYNZK.SEARCH&qH=a5594894156db043
"Realme U1 (Fiery Gold, 32 GB)4.42,326 Ratings & 244 Reviews3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera3500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase₹10,825₹10,840EMI starting from ₹360/monthOffersBank Offer",,"4.42,326 Ratings & 244 Reviews","Realme U1 (Fiery Gold, 32 GB)","2,326 Ratings ","10,825₹10,840","10,825₹10,840",https://www.flipkart.com/realme-u1-fiery-gold-32-gb/p/itmfckrcygbmhzrt?pid=MOBFCKHG7QCUS4BJ&srno=s_4_77&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCKHG7QCUS4BJG46F7Y&fm=organic&iid=18d66bf3-8d9a-4cb6-8294-bf9be602e79d.MOBFCKHG7QCUS4BJ.SEARCH&qH=a5594894156db043
"Realme U1 (Brave Blue, 32 GB)4.42,326 Ratings & 244 Reviews3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera3500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase₹10,675₹10,715EMI starting from ₹355/monthOffersBank Offer",,"4.42,326 Ratings & 244 Reviews","Realme U1 (Brave Blue, 32 GB)","2,326 Ratings ","10,675₹10,715","10,675₹10,715",https://www.flipkart.com/realme-u1-brave-blue-32-gb/p/itmfckrcygbmhzrt?pid=MOBFCKRJGR8ZUWTZ&srno=s_4_78&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCKRJGR8ZUWTZFLEF6V&fm=organic&iid=94d358dc-94f3-489d-aa28-19bbf1a278ae.MOBFCKRJGR8ZUWTZ.SEARCH&qH=a5594894156db043
"Mi A2 (Lake Blue, 128 GB)","Mi A2 (Lake Blue, 128 GB)4.2749 Ratings & 74 Reviews6 GB RAM | 128 GB ROM |15.21 cm (5.99 inch) FHD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",6 GB RAM | 128 GB ROM |15.21 cm (5.99 inch) FHD+ Display20MP + 12MP | 20MP Front Camera3010 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.2,749 Ratings ,"20,500","15,999",https://www.flipkart.com/mi-a2-lake-blue-128-gb/p/itmfghsgu6qkezgq?pid=MOBFF7A53WRRXZXH&srno=s_4_79&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFF7A53WRRXZXH25GW3O&fm=organic&iid=218fa1f1-666d-4ea7-b868-141fd0c6ded5.MOBFF7A53WRRXZXH.SEARCH&qH=a5594894156db043
"Redmi 6A (Blue, 16 GB)4.328,483 Ratings & 2,098 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3000 mAh Battery1 Year Manufacturer Warranty₹6,540₹6,590EMI starting from ₹218/monthOffersBank Offer",,"4.328,483 Ratings & 2,098 Reviews","Redmi 6A (Blue, 16 GB)","28,483 Ratings ","6,540₹6,590","6,540₹6,590",https://www.flipkart.com/redmi-6a-blue-16-gb/p/itmfggjrdnrmscwf?pid=MOBF9Z2Z3YDBSF6V&srno=s_4_80&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9Z2Z3YDBSF6VZA5BOY&fm=organic&iid=e4bb52d2-c9db-46d0-a07b-4e83c51f2a48.MOBF9Z2Z3YDBSF6V.SEARCH&qH=a5594894156db043
"Redmi 6 (Gold, 32 GB)","Redmi 6 (Gold, 32 GB)4.44,17,710 Ratings & 32,259 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"4,17,710 Ratings ","8,999","7,499",https://www.flipkart.com/redmi-6-gold-32-gb/p/itmf8gyqx7hkszpf?pid=MOBF8BDJZDPYZZ8H&srno=s_4_81&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF8BDJZDPYZZ8HON0NHA&fm=organic&iid=44d0257b-bee6-4d0a-9035-49523e9ade3d.MOBF8BDJZDPYZZ8H.SEARCH&qH=a5594894156db043
,,"Samsung Galaxy M20 (Charcoal Black, 64 GB)","Samsung Galaxy M20 (Charcoal Black, 64 GB)4.3813 Ratings & 65 Reviews4 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera5000 mAh Battery12 months",813 Ratings ,"13,390","13,390EMI starting from ₹445/monthOffersBank Offer",https://www.flipkart.com/samsung-galaxy-m20-charcoal-black-64-gb/p/itmfe4bfyznwhzsg?pid=MOBFEAP5YPYMYCNZ&srno=s_4_82&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFEAP5YPYMYCNZVTTR1Q&fm=organic&iid=95622f94-783b-4b21-bf0f-51ef01c7f755.MOBFEAP5YPYMYCNZ.SEARCH&qH=a5594894156db043
"Samsung Galaxy M20 (Charcoal Black, 32 GB)4.2305 Ratings & 30 Reviews3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera5000 mAh Battery12 months","Samsung Galaxy M20 (Charcoal Black, 32 GB)4.2305 Ratings & 30 Reviews3 GB RAM | 32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera5000 mAh Battery12 months₹10,995₹11,2902% offEMI starting from ₹366/monthOffersSpecial PriceBank OfferFreebie",4.2,4.2305 Ratings & 30 Reviews,305 Ratings ,"10,995","10,995₹11,2902% off",https://www.flipkart.com/samsung-galaxy-m20-charcoal-black-32-gb/p/itmfe4bfyznwhzsg?pid=MOBFE45MWRFNYHN8&srno=s_4_83&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFE45MWRFNYHN8XIBG3D&fm=organic&iid=3a854b04-586f-4560-88c4-cdd6ead89d9e.MOBFE45MWRFNYHN8.SEARCH&qH=a5594894156db043
"OPPO A3s (Purple, 16 GB)","OPPO A3s (Purple, 16 GB)4.38,572 Ratings & 891 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,"8,572 Ratings ","11,990","7,990",https://www.flipkart.com/oppo-a3s-purple-16-gb/p/itmfcmuvhzthsyzw?pid=MOBF7FNVH5QGESQ4&srno=s_4_84&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7FNVH5QGESQ4RJITWA&fm=organic&iid=44ecb094-7173-4a35-a5ab-9fb6a8b443f6.MOBF7FNVH5QGESQ4.SEARCH&qH=a5594894156db043
"OPPO A3s (Red, 16 GB)","OPPO A3s (Red, 16 GB)4.38,572 Ratings & 891 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,"8,572 Ratings ","11,990","7,990",https://www.flipkart.com/oppo-a3s-red-16-gb/p/itmfcmuvhzthsyzw?pid=MOBF7FNVWXNGRSZK&srno=s_4_85&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7FNVWXNGRSZKJGSPMB&fm=organic&iid=482b3123-d170-40e6-b4ad-27c2ed6ff5ee.MOBF7FNVWXNGRSZK.SEARCH&qH=a5594894156db043
"Samsung On7 Pro (Gold, 16 GB)4.1385 Ratings & 26 Reviews2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) Display13MP Rear Camera3000 mAh BatteryNA","Samsung On7 Pro (Gold, 16 GB)4.1385 Ratings & 26 Reviews2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) Display13MP Rear Camera3000 mAh BatteryNA₹6,580₹9,49030% offEMI starting from ₹219/monthOffersSpecial PriceBank Offer",4.1,4.1385 Ratings & 26 Reviews,385 Ratings ,"6,580","6,580₹9,49030% off",https://www.flipkart.com/samsung-on7-pro-gold-16-gb/p/itmf2utfuwrgbvfw?pid=MOBF2SHXCZ4A7MQS&srno=s_4_86&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF2SHXCZ4A7MQSMI3JWE&fm=organic&iid=3e20d9e2-c034-4f75-9d42-347d0c0a533d.MOBF2SHXCZ4A7MQS.SEARCH&qH=a5594894156db043
"Vivo Y81i (Black, 16 GB)","Vivo Y81i (Black, 16 GB)4.42,935 Ratings & 269 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"2,935 Ratings ","10,990","7,990",https://www.flipkart.com/vivo-y81i-black-16-gb/p/itmfbqjhskrdz2mq?pid=MOBFBQJHZWUYPKUH&srno=s_4_87&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBQJHZWUYPKUHPZNMEL&fm=organic&iid=c3eb4ed8-bf51-42e6-a389-998cb3de3701.MOBFBQJHZWUYPKUH.SEARCH&qH=a5594894156db043
"OPPO A7 (Glaring Gold, 64 GB)","OPPO A7 (Glaring Gold, 64 GB)4.41,636 Ratings & 120 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 16MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 16MP Front Camera4230 mAh BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,4.4,"1,636 Ratings ","18,990","13,990",https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37G2GV8TZJY&srno=s_4_88&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFB37G2GV8TZJYOVLRGE&fm=organic&iid=44b9163e-2f63-4b63-a5b7-5591daee4b9e.MOBFB37G2GV8TZJY.SEARCH&qH=a5594894156db043
"Vivo Y81i (Gold, 16 GB)","Vivo Y81i (Gold, 16 GB)4.42,935 Ratings & 269 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3260 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"2,935 Ratings ","10,990","7,990",https://www.flipkart.com/vivo-y81i-gold-16-gb/p/itmfdy8zbhkzbhfv?pid=MOBFBQJHHGK5WJQV&srno=s_4_89&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBQJHHGK5WJQV2PKKXF&fm=organic&iid=3ee2811d-ff76-419a-8455-f033a9ba1a75.MOBFBQJHHGK5WJQV.SEARCH&qH=a5594894156db043
"Moto G6 (Indigo Black, 32 GB)4.2963 Ratings & 88 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD+ Display12MP + 5MP | 16MP Front Camera3000 mAh Battery12 Months Brand Warranty","Moto G6 (Indigo Black, 32 GB)4.2963 Ratings & 88 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD+ Display12MP + 5MP | 16MP Front Camera3000 mAh Battery12 Months Brand Warranty₹9,695₹9,9993% offEMI starting from ₹323/monthOffersSpecial PriceBank Offer",4.2,4.2963 Ratings & 88 Reviews,963 Ratings ,"9,695","9,695₹9,9993% off",https://www.flipkart.com/moto-g6-indigo-black-32-gb/p/itmf5wxe8ahnzkqz?pid=MOBF5WK3CJAGXPHV&srno=s_4_90&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF5WK3CJAGXPHVTQHG7K&fm=organic&iid=dbf166e2-f535-4956-9cdb-48addbc9b2a6.MOBF5WK3CJAGXPHV.SEARCH&qH=a5594894156db043
"OPPO A5 (Diamond Red, 32 GB)","OPPO A5 (Diamond Red, 32 GB)4.43,661 Ratings & 311 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh Li-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"3,661 Ratings ","15,990","11,990",https://www.flipkart.com/oppo-a5-diamond-red-32-gb/p/itmf8dm8gktg5efp?pid=MOBF8DM8FRNGDNBY&srno=s_4_91&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF8DM8FRNGDNBYVK5PRF&fm=organic&iid=94e3f018-492a-40e2-b389-e0f6bf15d539.MOBF8DM8FRNGDNBY.SEARCH&qH=a5594894156db043
"Redmi 6A (Rose Gold, 16 GB)4.328,483 Ratings & 2,098 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3000 mAh Battery1 Year Manufacturer Warranty₹6,536₹6,595EMI starting from ₹218/monthOffersBank Offer",,"4.328,483 Ratings & 2,098 Reviews","Redmi 6A (Rose Gold, 16 GB)","28,483 Ratings ","6,536₹6,595","6,536₹6,595",https://www.flipkart.com/redmi-6a-rose-gold-16-gb/p/itmffvpt3c4zxe7w?pid=MOBF9N2YPNCX2CP7&srno=s_4_92&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9N2YPNCX2CP7TN4DCI&fm=organic&iid=a298dc83-2bf0-4862-b2d3-3433f7722e6c.MOBF9N2YPNCX2CP7.SEARCH&qH=a5594894156db043
"Apple iPhone 6s (Rose Gold, 32 GB)4.515,511 Ratings & 1,526 Reviews32 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and M9 Motion Co-processorBrand Warranty of 1 Year","Apple iPhone 6s (Rose Gold, 32 GB)4.515,511 Ratings & 1,526 Reviews32 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and M9 Motion Co-processorBrand Warranty of 1 Year₹29,799₹29,900Up to ₹21,000 Off on ExchangeEMI starting from ₹990/monthOffersNo Cost EMISpecial PriceBank Offer",4.5,"4.515,511 Ratings & 1,526 Reviews","15,511 Ratings ","29,799","29,799₹29,900",https://www.flipkart.com/apple-iphone-6s-rose-gold-32-gb/p/itmen2yymnfcrxsz?pid=MOBEN2XYK8WFEGM8&srno=s_4_93&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEN2XYK8WFEGM8QJW5XA&fm=organic&iid=f583480b-3990-4c88-8731-06ee5c0df33e.MOBEN2XYK8WFEGM8.SEARCH&qH=a5594894156db043
"Gionee F205 (Black and Gold, 16 GB)","Gionee F205 (Black and Gold, 16 GB)4.11,549 Ratings & 161 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera2670 mAh Lithium-polymer BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera2670 mAh Lithium-polymer BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,"1,549 Ratings ","8,479","4,990",https://www.flipkart.com/gionee-f205-black-gold-16-gb/p/itmfamgez8epmw55?pid=MOBFAMGEZQZWCGMJ&srno=s_4_94&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFAMGEZQZWCGMJ5H87R9&fm=organic&iid=88665a63-0e3a-4173-ad78-a004ebb07317.MOBFAMGEZQZWCGMJ.SEARCH&qH=a5594894156db043
"Redmi 6A (Gold, 16 GB)4.328,483 Ratings & 2,098 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera3000 mAh Battery1 Year","Redmi 6A (Gold, 16 GB)4.328,483 Ratings & 2,098 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) Display13MP Rear Camera3000 mAh Battery1 Year₹6,455₹6,6242% offEMI starting from ₹215/monthOffersSpecial PriceBank Offer",4.3,"4.328,483 Ratings & 2,098 Reviews","28,483 Ratings ","6,455","6,455₹6,6242% off",https://www.flipkart.com/redmi-6a-gold-16-gb/p/itmfe8z8brbc6kyy?pid=MOBF9HGZGZBBA8RX&srno=s_4_95&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9HGZGZBBA8RXBYLUEW&fm=organic&iid=5c837907-7065-401b-a5bd-29427515b84a.MOBF9HGZGZBBA8RX.SEARCH&qH=a5594894156db043
"Redmi Note 5 Pro (Black, 64 GB)4.52,23,351 Ratings & 23,110 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Redmi Note 5 Pro (Black, 64 GB)4.52,23,351 Ratings & 23,110 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,990₹17,99922% offEMI starting from ₹465/monthOffersBank Offer",4.5,"4.52,23,351 Ratings & 23,110 Reviews","2,23,351 Ratings ","13,990","13,990₹17,99922% off",https://www.flipkart.com/redmi-note-5-pro-black-64-gb/p/itmf2fc3qjzftfch?pid=MOBF28FTKDWY5EHE&srno=s_4_96&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF28FTKDWY5EHEDUN3SJ&fm=organic&iid=e9e95076-2614-4624-9be8-4e2d00e1e420.MOBF28FTKDWY5EHE.SEARCH&qH=a5594894156db043
"Gionee F205 (Black and Gold, 16 GB)","Gionee F205 (Black and Gold, 16 GB)4.11,549 Ratings & 161 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera2670 mAh Lithium-polymer BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera2670 mAh Lithium-polymer BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,"1,549 Ratings ","8,479","4,990",https://www.flipkart.com/gionee-f205-black-gold-16-gb/p/itmfamgez8epmw55?pid=MOBFAMGEZQZWCGMJ&srno=s_5_97&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFAMGEZQZWCGMJ5H87R9&fm=organic&iid=651e1f93-adb5-4b05-a086-8a7f0160ba28.MOBFAMGEZQZWCGMJ.SEARCH&qH=a5594894156db043
"Redmi Note 5 Pro (Black, 64 GB)4.52,23,351 Ratings & 23,110 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Redmi Note 5 Pro (Black, 64 GB)4.52,23,351 Ratings & 23,110 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,990₹17,99922% offEMI starting from ₹465/monthOffersBank Offer",4.5,"4.52,23,351 Ratings & 23,110 Reviews","2,23,351 Ratings ","13,990","13,990₹17,99922% off",https://www.flipkart.com/redmi-note-5-pro-black-64-gb/p/itmf2fc3qjzftfch?pid=MOBF28FTKDWY5EHE&srno=s_5_98&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF28FTKDWY5EHEDUN3SJ&fm=organic&iid=32838158-8fc2-4430-8d0b-d9496d993744.MOBF28FTKDWY5EHE.SEARCH&qH=a5594894156db043
